T.BREAK,BREAK,T.SYNC,SYNC,T.PID,PID,T.D,Dn...
-0.997163500000000,'0' (0x00),-0.996384375000000,U (0x55),-0.995605250000000,'16' (0x10)
-0.992176875000000,'0' (0x00),-0.991397750000000,U (0x55),-0.990618625000000,'16' (0x10)
-0.987190250000000,'0' (0x00),-0.986411125000000,U (0x55),-0.985632000000000,'16' (0x10)
-0.982151875000000,'0' (0x00),-0.981372875000000,U (0x55),-0.980645750000000,'1' (0x01)
-0.977166000000000,'0' (0x00),-0.976386875000000,U (0x55),-0.975659625000000,'18' (0x12),-0.974828625000000,'171' (0xAB),-0.974309250000000,'0' (0x00),-0.973789750000000,'252' (0xFC),-0.973270375000000,'196' (0xC4)
-0.927252250000000,'0' (0x00),-0.926473125000000,U (0x55),-0.925694000000000,'17' (0x11),-0.924862875000000,'0' (0x00),-0.924343625000000,'0' (0x00),-0.923824250000000,'0' (0x00),-0.923304875000000,'238' (0xEE)
-0.922266125000000,'0' (0x00),-0.921487000000000,U (0x55),-0.920708000000000,'8' (0x08),-0.919755625000000,'171' (0xAB),-0.919185875000000,'0' (0x00),-0.918616250000000,` (0x60),-0.918046375000000,'235' (0xEB)
-0.917280250000000,'0' (0x00),-0.916501125000000,U (0x55),-0.915981750000000,\t (0x09),-0.915287375000000,'168' (0xA8),-0.914717250000000,'0' (0x00),-0.914147000000000,` (0x60),-0.913576875000000,'173' (0xAD)
-0.912294125000000,'0' (0x00),-0.911515000000000,U (0x55),-0.910943625000000,'16' (0x10)
-0.907255625000000,'0' (0x00),-0.906476625000000,U (0x55),-0.905749500000000,'16' (0x10)
-0.902269750000000,'0' (0x00),-0.901490750000000,U (0x55),-0.900711625000000,'16' (0x10)
-0.897284000000000,'0' (0x00),-0.896505000000000,U (0x55),-0.895725875000000,'16' (0x10)
-0.892297625000000,'0' (0x00),-0.891518625000000,U (0x55),-0.890739500000000,'16' (0x10)
-0.887311625000000,'0' (0x00),-0.886532500000000,U (0x55),-0.885753500000000,'16' (0x10)
-0.882273625000000,'0' (0x00),-0.881494750000000,U (0x55),-0.880767500000000,'1' (0x01)
-0.877287750000000,'0' (0x00),-0.876508625000000,U (0x55),-0.875781500000000,'18' (0x12),-0.874950500000000,'171' (0xAB),-0.874431250000000,'0' (0x00),-0.873911875000000,'252' (0xFC),-0.873392375000000,'196' (0xC4)
-0.827378375000000,'0' (0x00),-0.826599250000000,U (0x55),-0.825820125000000,'17' (0x11),-0.824989000000000,'0' (0x00),-0.824469500000000,'0' (0x00),-0.823950125000000,'0' (0x00),-0.823430625000000,'238' (0xEE)
-0.822391875000000,'0' (0x00),-0.821612875000000,U (0x55),-0.820833750000000,'8' (0x08),-0.819985125000000,'171' (0xAB),-0.819415375000000,'0' (0x00),-0.818845625000000,` (0x60),-0.818276000000000,'235' (0xEB)
-0.817405625000000,'0' (0x00),-0.816626500000000,U (0x55),-0.816055250000000,\t (0x09),-0.815257250000000,'168' (0xA8),-0.814687125000000,'0' (0x00),-0.814117000000000,` (0x60),-0.813546875000000,'173' (0xAD)
-0.812419625000000,'0' (0x00),-0.811640625000000,U (0x55),-0.811069250000000,'16' (0x10)
-0.807381875000000,'0' (0x00),-0.806602750000000,U (0x55),-0.805875500000000,'16' (0x10)
-0.802395375000000,'0' (0x00),-0.801616250000000,U (0x55),-0.800837000000000,'16' (0x10)
-0.797408750000000,'0' (0x00),-0.796629625000000,U (0x55),-0.795850500000000,'16' (0x10)
-0.792422750000000,'0' (0x00),-0.791643625000000,U (0x55),-0.790864625000000,'16' (0x10)
-0.787384500000000,'0' (0x00),-0.786605500000000,U (0x55),-0.785878125000000,'16' (0x10)
