T.BREAK,BREAK,T.SYNC,SYNC,T.PID,PID,T.D,Dn...
-0.995161875000000,'0' (0x00),-0.994383000000000,U (0x55),-0.993656000000000,'16' (0x10)
-0.990176375000000,'0' (0x00),-0.989397375000000,U (0x55),-0.988618500000000,'16' (0x10)
-0.985190875000000,'0' (0x00),-0.984411875000000,U (0x55),-0.983632750000000,'16' (0x10)
-0.980205000000000,'0' (0x00),-0.979426125000000,U (0x55),-0.978647125000000,'16' (0x10)
-0.975167625000000,'0' (0x00),-0.974388750000000,U (0x55),-0.973661625000000,'16' (0x10)
-0.970181750000000,'0' (0x00),-0.969402750000000,U (0x55),-0.968675500000000,'16' (0x10)
-0.965195750000000,'0' (0x00),-0.964416750000000,U (0x55),-0.963689500000000,'1' (0x01)
-0.960209875000000,'0' (0x00),-0.959430625000000,U (0x55),-0.958651625000000,'18' (0x12),-0.957820625000000,L (0x4C),-0.957301250000000,'2' (0x02),-0.956782000000000,'252' (0xFC),-0.956262625000000," (0x22)
-0.910252500000000,'0' (0x00),-0.909473500000000,U (0x55),-0.908746500000000,'17' (0x11),-0.907915500000000,'0' (0x00),-0.907396250000000,'0' (0x00),-0.906876875000000,'0' (0x00),-0.906357500000000,'238' (0xEE)
-0.905318750000000,'0' (0x00),-0.904539750000000,U (0x55),-0.903968375000000,'8' (0x08),-0.903119375000000,L (0x4C),-0.902549625000000,'2' (0x02),-0.901980000000000,` (0x60),-0.901410375000000,I (0x49)
-0.900281250000000,'0' (0x00),-0.899502250000000,U (0x55),-0.898775250000000,\t (0x09),-0.897874250000000,C (0x43),-0.897304375000000,'2' (0x02),-0.896734500000000,` (0x60),-0.896164625000000,'17' (0x11)
-0.895295500000000,'0' (0x00),-0.894516500000000,U (0x55),-0.893737500000000,'16' (0x10)
-0.890310375000000,'0' (0x00),-0.889531375000000,U (0x55),-0.888752500000000,'16' (0x10)
-0.885325125000000,'0' (0x00),-0.884546250000000,U (0x55),-0.883767250000000,'16' (0x10)
-0.880340000000000,'0' (0x00),-0.879561125000000,U (0x55),-0.879041750000000,'16' (0x10)
-0.875303000000000,'0' (0x00),-0.874524125000000,U (0x55),-0.873797375000000,'16' (0x10)
-0.870318375000000,'0' (0x00),-0.869539500000000,U (0x55),-0.868812500000000,'16' (0x10)
-0.865333625000000,'0' (0x00),-0.864554750000000,U (0x55),-0.863775875000000,'1' (0x01)
-0.860348750000000,'0' (0x00),-0.859570000000000,U (0x55),-0.858791000000000,'18' (0x12),-0.857960125000000,L (0x4C),-0.857440875000000,'2' (0x02),-0.856921625000000,'252' (0xFC),-0.856402375000000," (0x22)
-0.810396625000000,'0' (0x00),-0.809617750000000,U (0x55),-0.808890875000000,'17' (0x11),-0.808060125000000,'0' (0x00),-0.807540875000000,'0' (0x00),-0.807021625000000,'0' (0x00),-0.806502375000000,'238' (0xEE)
-0.805463625000000,'0' (0x00),-0.804684625000000,U (0x55),-0.804113375000000,'8' (0x08),-0.803419750000000,L (0x4C),-0.802850000000000,'2' (0x02),-0.802280125000000,` (0x60),-0.801710625000000,I (0x49)
-0.800426375000000,'0' (0x00),-0.799647625000000,U (0x55),-0.798920750000000,\t (0x09),-0.798019750000000,C (0x43),-0.797449750000000,'2' (0x02),-0.796879750000000,` (0x60),-0.796309750000000,'17' (0x11)
-0.795442125000000,'0' (0x00),-0.794663250000000,U (0x55),-0.793884250000000,'16' (0x10)
-0.790457500000000,'0' (0x00),-0.789678750000000,U (0x55),-0.788899875000000,'16' (0x10)
-0.785473125000000,'0' (0x00),-0.784694375000000,U (0x55),-0.783915625000000,'16' (0x10)
